2MASS J17574849+0441405|All|PM I17578+0441N | 87937| 425|2502|1|17 57 48.5|+04 41 36| 0.5483|VL07|-0.799|10.328| 9.49|HIPPA|11.25| 9.79|10.57| 9.29| 7.76| 5.244| 4.834| 4.524|A|M4|E| 0.436| 0.407| 0.677|-15.89| 2.120| 2.706| -0.56|-0.32|3237|PHX|-| 0.19|-| 0.003|-| 0.14|17574849+0441405|0
2MASS J18050755-0301523|All|PM I18051-0301  | 88574|5100| 282|1|18 05 07.6|-03 01 52| 0.1289|VL07| 0.570|-0.333| 9.43|HIPPA|10.86| 9.49|10.23| 8.82| 7.93| 6.161| 5.571| 5.306|A|M1|S| 0.715| 0.640| 0.828| -5.26| 1.008| 0.949| -0.51|-0.25|3733|PHX| | 0.50| | 0.043| | 0.54|18050755-0301523|0
2MASS J18073292-1557464|All|PM I18075-1557  |      |    |    | |18 07 32.9|-15 57 46|       |    |-0.616|-0.342|13.90|USNOB|     |     |     |     |     | 8.639| 8.085| 7.827|B|M5|S| 0.370| 0.376| 0.636|-18.44| 2.467| 3.630|  5.53| 0.05|3104|PHX|-| 0.19|-| 0.003|-| 0.14|18073292-1557464|2
2MASS J18185725+6611332|All|PM I18189+6611  |      |    |    | |18 18 57.2|+66 11 33| 0.1389|Di14| 0.443|-0.445|13.36|USNOB|     |     |     |     |     | 8.740| 8.264| 7.948|A|M4| | 0.349| 0.373| 0.609|-15.62| 2.825| 4.152|  3.89|     |3165|PHX|-| 0.19|-| 0.003|-| 0.14|18185725+6611332|0
2MASS J18222719+6203025|All|PM I18224+6203  |      |    |    | |18 22 27.1|+62 03 01| 0.1050|Di14|-0.948|-1.236|13.41|APASS|15.15|13.41|14.12|12.74|10.95| 8.640| 8.047| 7.743|A|M4| | 0.327| 0.424| 0.685|-12.70| 2.427| 3.569| -0.16|     |3134|PHX|-| 0.19|-| 0.003|-| 0.14|18222719+6203025|0
2MASS J18343664+4007266|All|PM I18346+4007W |      |3109|1699|1|18 34 36.7|+40 07 26|       |    | 0.058|-0.203|11.55|APASS|13.18|11.55|12.23|10.88| 9.51| 7.184| 6.530| 7.104|B|M5| | 0.452| 0.471| 0.750| -5.10| 2.058| 1.609| -0.30|     |3342|PHX| | 0.28| | 0.009| | 0.25|18343664+4007266|0
2MASS J18351833+4544379|All|PM I18353+4544  | 91128|3527|2134|1|18 35 18.4|+45 44 38| 0.0643|VL07| 0.452| 0.365| 9.93|HIPPA|11.17| 9.98|10.72| 9.25| 8.51| 6.881| 6.260| 6.082|A|M1| | 0.738| 0.673| 0.856| -2.11| 0.636| 1.106| -0.51|     |4013|PHX| | 0.59| | 0.081| | 0.63|18351833+4544379|0
2MASS J18410977+2447143|All|PM I18411+2447S |      |    |    | |18 41 09.8|+24 47 14| 0.0995|Di14| 0.497| 0.088|12.20|USNOB|     |     |     |     |     | 7.528| 6.912| 6.616|A|M5|S| 0.389| 0.415| 0.715|-14.04| 2.263| 2.822|  1.66| 0.31|3186|PHX|-| 0.19|-| 0.003|-| 0.14|18410977+2447143|0
2MASS J18410981+2447195|All|PM I18411+2447N |      |    |    | |18 41 09.8|+24 47 19| 0.0517|Di14| 0.497| 0.088|15.00|USNOB|     |     |     |     |     | 8.860| 8.031| 7.774|C|  | |      |      |      |      |      |      |      |     |2185|V-J|-| 0.19|-| 0.003|-| 0.14|18410981+2447195|0
2MASS J18424666+5937499|All|PM I18427+5937N | 91768|    |    | |18 42 46.7|+59 37 49| 0.2802|VL07|-1.332| 1.807| 8.92|HIPPA|     |     |     |     |     | 5.189| 4.741| 4.432|A|M3|S| 0.527| 0.505| 0.771| -9.89| 1.093| 1.440| -0.32|-0.13|3392|PHX| | 0.31| | 0.013| | 0.30|18424666+5937499|0
2MASS J18424688+5937374|All|PM I18427+5937S | 91772|    |    | |18 42 46.9|+59 37 36| 0.2895|VL07|-1.339| 1.809|10.00|HIPPA|     |     |     |     |     | 5.721| 5.197| 5.000|A|M3|S| 0.484| 0.464| 0.737|-11.66| 1.460| 1.844| -0.34|-0.18|3334|PHX| | 0.27| | 0.009| | 0.25|18424688+5937374|0
2MASS J18494929-2350101|All|PM I18498-2350  | 92403|6859|1332|1|18 49 49.4|-23 50 10| 0.3367|VL07| 0.637|-0.192|10.41|HIPPA|12.22|10.60|11.27| 9.86| 8.40| 6.222| 5.655| 5.370|A|M4|S| 0.467| 0.420| 0.661|-15.21| 2.210| 2.746|  1.51|-0.14|3213|PHX|-| 0.19|-| 0.003|-| 0.14|18494929-2350101|0
2MASS J18545365+1058401|All|PM I18548+1058  |      |1043|1399|1|18 54 53.7|+10 58 40|       |    | 0.009| 0.123| 9.63|APASS|10.73| 9.63|10.38| 9.10| 8.21| 6.701| 6.057| 5.893|B|K7|S| 0.863| 0.832| 0.922| -2.61| 1.045| 0.614| -0.71| 0.17|3990|PHX| | 0.59| | 0.077| | 0.63|18545365+1058401|0
2MASS J18545381+1058434|All|PM I18548+1058  |      |1043|1399|1|18 54 53.7|+10 58 40|       |    | 0.009| 0.123| 9.63|APASS|10.73| 9.63|10.38| 9.10| 8.21| 6.701| 6.057| 5.893|B|K7|S| 0.863| 0.832| 0.922| -2.61| 1.045| 0.614| -0.71| 0.17|3990|PHX| | 0.59| | 0.077| | 0.63|18545365+1058401|0
2MASS J19070556+2053168|All|PM I19070+2053  | 93873|1598| 325|1|19 07 05.6|+20 53 16| 0.1174|VL07|-0.481|-0.346|10.81|HIPPA|     |     |     |     |     | 7.295| 6.726| 6.521|A|M3| | 0.639| 0.466| 0.729| -6.87| 1.164| 0.996| -0.02|     |3514|PHX| | 0.39| | 0.022| | 0.40|19070556+2053168|0
2MASS J19071320+2052372|All|PM I19072+2052  | 93899|1598| 578|1|19 07 13.2|+20 52 37| 0.1142|VL07|-0.482|-0.335|10.82|HIPPA|     |     |     |     |     | 7.278| 6.752| 6.517|A|M2| | 0.601| 0.543| 0.774| -6.56| 1.231| 1.412| -0.11|     |3543|PHX| | 0.41| | 0.024| | 0.42|19071320+2052372|0
2MASS J19074283+3232396|All|PM I19077+3232  |      |    |    | |19 07 43.0|+32 32 41|       |    | 1.222| 1.107|11.04|USNOB|     |     |     |     |     | 7.242| 6.665| 6.416|A|M4| | 0.463| 0.444| 0.688|-11.85| 1.373| 2.459| -0.17|     |3382|PHX| | 0.31| | 0.012| | 0.29|19074283+3232396|0
2MASS J19121455+0253111|All|PM I19122+0253  | 94349|    |    | |19 12 14.6|+02 53 11| 0.0978|VL07| 1.788|-0.520|11.10|HIPPA|12.62|11.27|11.79|10.63| 9.15| 7.087| 6.572| 6.294|A|M4| | 0.421| 0.444| 0.744| -7.94| 1.137| 2.029| -0.28|     |3440|PHX| | 0.35| | 0.016| | 0.34|19121455+0253111|0
2MASS J19165526+0510086|All|PM I19169+0510  | 94761| 472|1252|1|19 16 55.3|+05 10 08| 0.1704|VL07|-0.579|-1.332| 9.13|HIPPA|10.59| 9.47|     |     | 7.57| 5.583| 4.929| 4.673|A|M3|S| 0.569| 0.539| 0.788| -7.65| 1.175| 1.221| -0.41| 0.10|3557|PHX| | 0.42| | 0.025| | 0.43|19165526+0510086|0
2MASS J19165762+0509021|All|PM I19169+0510  | 94761| 472|1252|1|19 16 55.3|+05 10 08| 0.1704|VL07|-0.579|-1.332| 9.13|HIPPA|10.59| 9.47|     |     | 7.57| 5.583| 4.929| 4.673|A|M3|S| 0.569| 0.539| 0.788| -7.65| 1.175| 1.221| -0.41| 0.10|3557|PHX| | 0.42| | 0.025| | 0.43|19165526+0510086|0
2MASS J19203346-0739435|All|PM I19205-0739  |      |    |    | |19 20 33.5|-07 39 43| 0.0913|VL07|-0.061|-0.163|11.73|APASS|13.21|11.73|12.42|11.10| 9.95| 8.221| 7.661| 7.414|A|M3|S| 0.525| 0.470| 0.719|-12.11| 1.610| 1.856| -0.40|-0.16|3361|PHX| | 0.29| | 0.011| | 0.27|19203346-0739435|0
2MASS J19323790+0034390|All|PM I19326+0034  | 96121| 478| 926|1|19 32 37.9|+00 34 39| 0.0445|VL07| 0.221| 0.024|10.54|HIPPA|11.83|10.57|11.16| 9.84| 9.10| 7.635| 7.045| 6.808|A|M0|S| 0.836| 0.783| 0.894| -2.44| 0.803| 0.659| -0.40|-0.21|3925|PHX| | 0.57| | 0.067| | 0.61|19323790+0034390|0
2MASS J19343982+0434572|All|PM I19346+0434  | 96285| 486|4483|1|19 34 39.8|+04 34 57| 0.0693|VL07| 0.527| 0.311| 9.43|HIPPA|10.66| 9.69|     |     | 8.19| 6.714| 6.142| 5.918|A|M0| | 0.874| 0.828| 0.921| -0.46| 0.385| 0.876| -0.55|     |4170|PHX| | 0.63| | 0.110| | 0.67|19343982+0434572|0
2MASS J19462386+3201021|All|PM I19464+3200  | 97292|    |    | |19 46 23.9|+32 01 01| 0.0735|VL07| 0.462|-0.387| 9.82|HIPPA|     |     |     |     |     | 6.883| 6.215| 6.041|A|  | |      |      |      |      |      |      |      |     |3893|V-J| | 0.56| | 0.063| | 0.60|19462386+3201021|0
2MASS J19462414+3200585|All|PM I19464+3200  | 97292|    |    | |19 46 23.9|+32 01 01| 0.0735|VL07| 0.462|-0.387| 9.82|HIPPA|     |     |     |     |     | 6.883| 6.215| 6.041|A|  | |      |      |      |      |      |      |      |     |3893|V-J| | 0.56| | 0.063| | 0.60|19462386+3201021|0
2MASS J19535443+4424541|All|PM I19539+4424W |      |    |    | |19 53 54.5|+44 24 53| 0.2279|Sm10| 0.397|-0.477|13.04|USNOB|     |     |     |     |     | 7.791| 7.194| 6.854|A|M7| | 0.266| 0.300| 0.572|-18.93| 2.750| 5.615|  3.04|     |3000|PHX|-| 0.19|-| 0.003|-| 0.14|19535443+4424541|0
2MASS J19535508+4424550|All|PM I19539+4424E |      |    |    | |19 53 55.1|+44 24 54| 0.2202|Ha93| 0.397|-0.477|14.65|USNOB|     |     |     |     |     | 8.275| 7.728| 7.387|A|M7| | 0.243| 0.297| 0.573|-22.04| 2.896| 5.909|  3.79|     |2944|PHX|-| 0.19|-| 0.003|-| 0.14|19535508+4424550|0
2MASS J20135335-4509506|All|PM I20138-4509  | 99701|8392|2673|1|20 13 53.4|-45 09 50| 0.1613|VL07| 0.780|-0.160| 8.04|HIPPA|     |     |     |     |     | 5.122| 4.525| 4.281|A|M0| | 0.804| 0.758| 0.882| -3.66| 0.295| 0.330| -0.45|     |3865|PHX| | 0.55| | 0.059| | 0.59|20135335-4509506|0
2MASS J20294834+0941202|All|PM I20298+0941  |      |    |    | |20 29 48.3|+09 41 20| 0.1342|Di14| 0.665| 0.138|13.10|APASS|14.83|13.10|13.90|12.44|10.71| 8.228| 7.666| 7.307|A|M5|S| 0.387| 0.387| 0.650|-16.56| 2.488| 3.325|  2.95|     |3128|PHX|-| 0.19|-| 0.003|-| 0.14|20294834+0941202|0
2MASS J20303207+6526586|All|PM I20305+6526  |101180|4241|  32|1|20 30 32.0|+65 26 58| 0.1251|VL07| 0.443| 0.283|10.57|HIPPA|     |     |     |     |     | 6.735| 6.136| 5.933|A|M3| | 0.546| 0.530| 0.768| -6.66| 0.938| 1.566|  0.01|     |3473|PHX| | 0.37| | 0.018| | 0.37|20303207+6526586|0
2MASS J20403364+1529572|All|PM I20405+1529  |      |    |    | |20 40 33.9|+15 29 58| 0.1145|Di14| 1.323| 0.667|13.34|APASS|15.17|13.34|14.20|12.71|11.00| 8.641| 8.075| 7.749|A|M5|S| 0.376| 0.402| 0.708|-15.68| 2.454| 2.974| -0.44| 0.31|3094|PHX|-| 0.19|-| 0.003|-| 0.14|20403364+1529572|0
2MASS J20415111-3226073|All|PM I20418-3226  |102141|7460| 137|1|20 41 51.2|-32 26 06| 0.0935|VL07| 0.270|-0.366|10.17|HIPPA|11.81|10.46|11.00| 9.73| 8.11| 5.807| 5.201| 4.944|C|M4| | 0.399| 0.433| 0.688|-10.49| 1.456| 2.447| 10.60|     |3310|PHX| | 0.25| | 0.007| | 0.22|20415111-3226073|0
2MASS J20450403+4429562|All|PM I20450+4429  |102401|3178| 633|1|20 45 04.1|+44 29 56| 0.0812|VL07| 0.433| 0.273|10.85|HIPPA|     |     |     |     |     | 7.329| 6.769| 6.533|A|M2| | 0.657| 0.590| 0.819| -5.00| 1.223| 1.040| -0.05|     |3607|PHX| | 0.44| | 0.030| | 0.47|20450403+4429562|0
2MASS J20450949-3120266|All|PM I20451-3120  |102409|7457| 641|1|20 45 09.5|-31 20 27| 0.1009|VL07| 0.280|-0.361| 8.76|HIPPA|     |     |     |     |     | 5.436| 4.831| 4.529|A|M1|S| 0.710| 0.660| 0.838| -6.13| 0.931| 1.005|  2.18|-0.12|3742|PHX| | 0.51| | 0.044| | 0.54|20450949-3120266|0
2MASS J20531977+6209156|All|PM I20533+6209  |103096|4251| 655|1|20 53 19.8|+62 09 15| 0.1419|VL07| 0.002|-0.775| 8.63|HIPPA|     |     |     |     |     | 5.429| 4.919| 4.618|A|M1|S| 0.731| 0.673| 0.854| -5.50| 1.001| 0.865| -0.48|-0.10|3843|PHX| | 0.54| | 0.056| | 0.58|20531977+6209156|0
2MASS J21171534-3852022|All|PM I21172-3852  |105090|    |    | |21 17 15.3|-38 52 02| 0.2534|VL07|-3.260|-1.146| 6.75|HIPPA|     |     |     |     |     | 4.046| 3.256| 3.100|A|M1| | 0.818| 0.772| 0.891| -2.77| 0.636| 0.375| -0.49|     |3776|PHX| | 0.52| | 0.048| | 0.56|21171534-3852022|0
2MASS J21293671+1738353|All|PM I21296+1738  |106106|1668| 637|1|21 29 36.8|+17 38 35| 0.1491|VL07| 1.007| 0.377|10.30|HIPPA|11.92|10.42|11.13| 9.72| 8.34| 6.249| 5.737| 5.453|A|M4| | 0.485| 0.464| 0.731|-10.13| 1.472| 1.733| -0.18|     |3440|PHX| | 0.35| | 0.016| | 0.34|21293671+1738353|0
2MASS J21311859-0947263|All|PM I21313-0947  |106255|    |    | |21 31 18.6|-09 47 26| 0.1205|VL07| 1.166|-0.062|11.95|HIPPA|     |     |     |     |     | 7.316| 6.701| 6.379|A|M5|S| 0.401| 0.414| 0.720|-15.13| 2.208| 2.678|  0.18|     |3100|PHX|-| 0.19|-| 0.003|-| 0.14|21311859-0947263|0
2MASS J21333397-4900323|All|PM I21335-4900  |106440|    |    | |21 33 34.0|-49 00 32| 0.2019|VL07|-0.046|-0.818| 8.70|HIPPA|10.44| 9.64|10.49| 9.19| 7.86| 5.349| 4.766| 4.501|A|M2| | 0.630| 0.580| 0.796| -6.20| 0.899| 0.745| -0.14|     |3522|PHX| | 0.40| | 0.022| | 0.41|21333397-4900323|0
2MASS J21535901+4146443|All|PM I21539+4146  |108092|3193|2052|1|21 53 59.0|+41 46 44| 0.0431|VL07| 0.384|-0.357|10.41|HIPPA|11.61|10.40|11.05| 9.83| 9.07| 7.572| 6.907| 6.765|A|M0| | 0.771| 0.774| 0.899| -3.03| 0.980| 0.752| -0.61|     |4059|PHX| | 0.61| | 0.089| | 0.65|21535901+4146443|0
2MASS J22011310+2818248|All|PM I22012+2818  |108706|    |    | |22 01 13.1|+28 18 24| 0.1123|VL07| 0.374| 0.037|11.97|HIPPA|13.68|12.07|12.78|11.40| 9.82| 7.635| 7.035| 6.777|A|M4| | 0.414| 0.403| 0.651|-13.15| 2.046| 2.734|  6.20|     |3206|PHX|-| 0.19|-| 0.003|-| 0.14|22011310+2818248|0
2MASS J22021026+0124006|All|PM I22021+0124  |108782| 558|1540|1|22 02 10.3|+01 24 00| 0.0976|VL07|-0.455|-0.279| 9.23|HIPPA|10.64| 9.37| 9.98| 8.84| 7.79| 6.196| 5.562| 5.322|A|M1| | 0.748| 0.709| 0.872| -3.49| 1.043| 0.808| -0.41|     |3882|PHX| | 0.56| | 0.061| | 0.60|22021026+0124006|0
2MASS J22022935-3704512|All|PM I22024-3704  |      |    |    | |22 02 29.4|-37 04 51| 0.1343|He06| 0.889|-0.229|11.82|APASS|13.36|11.82|12.48|11.13| 9.69| 7.602| 7.015| 6.718|A|M4| | 0.562| 0.455| 0.731|-15.05| 0.841| 1.318|  0.39|     |3425|PHX| | 0.34| | 0.015| | 0.33|22022935-3704512|0
2MASS J22094029-0438267|All|PM I22096-0438  |109388|5227|1521|1|22 09 40.3|-04 38 26| 0.1099|VL07| 1.130|-0.019|10.37|HIPPA|11.86|10.48|11.09| 9.77| 8.49| 6.510| 5.899| 5.594|A|M3|S| 0.516| 0.502| 0.774| -8.38| 1.481| 1.474| -0.52| 0.25|3551|PHX| | 0.41| | 0.025| | 0.43|22094029-0438267|0
2MASS J22230696-1736250|All|PM I22231-1736  |      |    |    | |22 23 07.0|-17 36 25| 0.1344|VA95| 0.295|-0.716|13.31|APASS|15.11|13.31|14.09|12.63|10.77| 8.242| 7.638| 7.319|A|M5|S| 0.367| 0.380| 0.679|-17.54| 2.714| 3.597|  2.63| 0.31|3162|PHX|-| 0.19|-| 0.003|-| 0.14|22230696-1736250|2
2MASS J22275958+5741453|All|PM I22279+5741W |110893|    |    | |22 27 59.5|+57 41 45| 0.2499|VL07|-0.865|-0.462| 9.57|HIPPA|11.28| 9.84|10.53| 9.27| 7.94| 5.575| 5.038| 4.777|A|  | |      |      |      |      |      |      |      |     |3406|V-J| | 0.32| | 0.014| | 0.31|22275958+5741453|0
2MASS J22275958+5741453|All|PM I22279+5741W |110893|    |    | |22 27 59.5|+57 41 45| 0.2499|VL07|-0.865|-0.462| 9.57|HIPPA|11.28| 9.84|10.53| 9.27| 7.94| 5.575| 5.038| 4.777|A|  | |      |      |      |      |      |      |      |     |3406|V-J| | 0.32| | 0.014| | 0.31|22275958+5741453|0
2MASS J22325677+5347405|All|PM I22329+5347  |      |    |    | |22 32 56.7|+53 47 40| 0.0431|VA95| 1.369| 0.112|10.25|APASS|11.46|10.25|10.91| 9.64| 9.00| 7.458| 6.915| 6.686|A|K7| | 0.891| 0.878| 0.957| -0.35| 0.265| 0.385| -0.56|     |4142|PHX| | 0.63| | 0.104| | 0.66|22325677+5347405|0
2MASS J22384530-2036519|All|PM I22387-2037  |111802|6392|1077|1|22 38 45.6|-20 37 16| 0.1150|VL07| 0.449|-0.080| 9.13|HIPPA|10.51| 9.54|     |     | 7.54| 5.669| 5.108| 4.800|A|M2|S| 0.656| 0.591| 0.792| -7.92| 1.302| 1.204|  1.62|-0.07|3726|PHX| | 0.50| | 0.042| | 0.53|22384559-2037160|0
2MASS J22384559-2037160|All|PM I22387-2037  |111802|6392|1077|1|22 38 45.6|-20 37 16| 0.1150|VL07| 0.449|-0.080| 9.13|HIPPA|10.51| 9.54|     |     | 7.54| 5.669| 5.108| 4.800|A|M2|S| 0.656| 0.591| 0.792| -7.92| 1.302| 1.204|  1.62|-0.07|3726|PHX| | 0.50| | 0.042| | 0.53|22384559-2037160|0
2MASS J22464980+4420030|All|PM I22468+4420  |112460|3226|2288|1|22 46 49.7|+44 20 02| 0.1952|VL07|-0.705|-0.461|10.22|HIPPA|11.85|10.39|10.98| 9.79| 8.35| 6.106| 5.554| 5.299|A|M5| | 0.433| 0.400| 0.664|-14.85| 1.690| 2.577|  5.19|     |3262|PHX| | 0.21| | 0.005| | 0.17|22464980+4420030|0
2MASS J22531672-1415489|All|PM I22532-1415  |113020|5819|1255|1|22 53 16.7|-14 15 49| 0.2133|VL07| 0.960|-0.675|10.15|HIPPA|11.73|10.28|10.90| 9.70| 8.14| 5.934| 5.349| 5.010|A|M4|S| 0.454| 0.459| 0.744|-10.64| 1.857| 1.875| -0.37| 0.20|3321|PHX| | 0.26| | 0.008| | 0.23|22531672-1415489|0
2MASS J22554532-7527320|All|PM I22557-7527  |113229|    |    | |22 55 45.5|-75 27 31| 0.1161|VL07|-1.028|-1.061|10.37|HIPPA|     |     |     |     |     | 6.616| 6.084| 5.811|A|M3| |      |      |      |      |      |      |      |     |3569|PHX| | 0.42| | 0.026| | 0.44|22554532-7527320|0
2MASS J22562466-6003490|All|PM I22564-6003  |      |    |    | |22 56 24.7|-60 03 49| 0.0975|Ja11|-0.457|-0.912|13.99|APASS|15.70|13.99|14.76|13.37|11.55| 8.984| 8.360| 8.108|A|  | |      |      |      |      |      |      |      |     |3095|V-J|-| 0.19|-| 0.003|-| 0.14|22562466-6003490|2
2MASS J22563497+1633130|All|PM I22565+1633  |113296|1711|2453|1|22 56 34.8|+16 33 12| 0.1461|VL07|-1.034|-0.284| 8.71|HIPPA|10.07| 9.31| 9.82| 8.88| 7.60| 5.360| 4.800| 4.523|A|M2|S| 0.669| 0.626| 0.829| -5.65| 1.356| 1.044| -0.50| 0.18|3673|PHX| | 0.48| | 0.036| | 0.51|22563497+1633130|0
2MASS J23261238+0853378|All|PM I23262+0853  |115680|1162| 617|1|23 26 12.4|+08 53 37| 0.0430|VL07| 0.519| 0.213|10.65|HIPPA|11.95|10.69|11.27|10.01| 9.35| 7.763| 7.070| 6.923|A|M0|S| 0.855| 0.786| 0.897| -3.50| 0.997| 0.713| -0.44|-0.07|3901|PHX| | 0.56| | 0.064| | 0.60|23261238+0853378|0
2MASS J23301341-2023271|All|PM I23302-2023  |116003|    |    | |23 30 13.4|-20 23 27| 0.0617|VL07| 0.312|-0.207|11.06|HIPPA|12.59|11.21|11.81|10.52| 9.21| 7.200| 6.608| 6.329|A|M3|S| 0.525| 0.489| 0.735| -9.92| 1.574| 1.685|  3.44| 0.04|3481|PHX| | 0.37| | 0.019| | 0.38|23301341-2023271|0
2MASS J23315208+1956142|All|PM I23318+1956W |116132|1723|  23|1|23 31 52.2|+19 56 14| 0.1618|VL07| 0.555|-0.060|10.12|HIPPA|11.74|10.33|10.89| 9.61| 8.22| 6.162| 5.575| 5.326|A|M5| | 0.388| 0.388| 0.654|-16.09| 2.130| 3.106|  4.32|     |3122|PHX|-| 0.19|-| 0.003|-| 0.14|23315208+1956142|0
2MASS J23315244+1956138|All|PM I23318+1956E |      |    |    | |23 31 52.5|+19 56 13| 0.1618|VL07| 0.603| 0.017|12.39|ASCC2|     |     |     |     |     | 7.101| 6.555| 6.262|A|M4| | 0.480| 0.430| 0.686|-10.77| 1.245| 1.891|  4.19|     |3375|PHX| | 0.30| | 0.011| | 0.29|23315244+1956138|0
2MASS J23415498+4410407|All|PM I23419+4410  |      |    |    | |23 41 55.0|+44 10 38| 0.3157|Ga08| 0.109|-1.579|12.41|ASCC2|     |     |     |     |     | 6.884| 6.247| 5.929|A|M6| | 0.299| 0.387| 0.704|-13.06| 2.656| 4.089|  0.22|     |3005|PHX|-| 0.19|-| 0.003|-| 0.14|23415498+4410407|0
2MASS J23430628+3632132|All|PM I23431+3632  |      |    |    | |23 43 06.3|+36 32 13| 0.1236|Di14| 0.941|-0.136|12.27|USNOB|     |     |     |     |     | 8.110| 7.446| 7.226|A|M5| | 0.402| 0.412| 0.698|-14.29| 2.246| 2.687|  0.05| 0.18|3155|PHX|-| 0.19|-| 0.003|-| 0.14|23430628+3632132|0
2MASS J23491255+0224037|All|PM I23492+0224  |117473|    |    | |23 49 12.5|+02 24 04| 0.1673|VL07| 0.997|-0.968| 9.05|HIPPA|10.44| 9.58|10.25| 9.18| 7.94| 5.827| 5.282| 5.043|A|M2| | 0.653| 0.632| 0.845| -4.09| 0.181| 0.801| -0.30|     |3712|PHX| | 0.49| | 0.040| | 0.53|23491255+0224037|0
